PLAYERID,LASTNAME,FIRSTNAME,TEAM,POSITION_KEY,UNIFORM,HEIGHT,HANDSIZE,ARMLENGTH,WEIGHT,BIRTHMONTH,BIRTHDAY,BIRTHYEAR,BIRTHCITY,CITYID,COLLEGE,COLLEGEID,YEARENTRY,ROUNDDRAFTED,SELECTIONDRAFTED,SUPPLEMENTAL,ORIGINALTEAM,EXPERIENCE,YEARSIGNED,PLAYPERCENTAGE,HALLOFFAMEPOINTS,SALARYYEARS,SALARYYEAR1,BONUSYEAR1,SALARYYEAR2,BONUSYEAR2,SALARYYEAR3,BONUSYEAR3,SALARYYEAR4,BONUSYEAR4,SALARYYEAR5,BONUSYEAR5,OVERALLRATING,SKILL_SPEED,SKILL_POWER,HOLE_RECOGNITION,ELUSIVENESS,BLITZ_PICKUP,CATCH_HANDS,ADJUST_TO_BALL,ROUTE_RUNNING,CATCH_IN_TRAFFIC,DEFEAT_BLOCKERS,SECURE_HANDLING,RUN_BLOCK_TECHNIQUE,PASS_BLOCK_TECHNIQUE,BLOCKING_STRENGTH,SCHEME_ACQUISITION,PUNT_DISTANCE,PUNT_HANG_TIME,PUNT_DIRECTIONAL,KICKOFF_HANG_TIME,FIELD_GOAL_ACCURACY,FIELD_GOAL_DISTANCE,RUN_DEFENSE,PASS_RUSH_TECHNIQUE,PASS_RUSH_STRENGTH,PASS_DEFENSE_MAN,PASS_DEFENSE_PHYSICAL,PASS_DEFENSE_ZONE,PASS_DEFENSE_HANDS,DEFENSIVE_DIAGNOSIS,SPECIAL_TEAMS,PUNT_RETURNS,KICK_RETURNS,LONG_SNAPPING,KICK_HOLDING,ENDURANCE,BASE_YEAR
0,Robertson,Amik,0,25,-1,68,0,0,187,7,6,1980,Thibodaux_LA,7147,Louisiana Tech,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Robinson,Janarius,0,14,-1,77,0,0,258,5,4,1978,Panama City_FL,2891,Florida State,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Rochell,Isaac,0,18,-1,76,0,0,282,4,22,1979,McDonough_GA,3289,Notre Dame,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Ruckert,Jeremy,0,4,-1,77,0,0,250,8,11,1980,Lindenhurst_NY,13351,Ohio State,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Ruiz,Cesar,0,10,-1,75,0,0,307,6,14,1981,Camden_NJ,12080,Michigan,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Rumph,Chris,0,23,-1,74,0,0,244,10,19,1979,Gainesville_FL,2721,Duke,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Saldiveri,Nick,0,10,-1,78,0,0,316,8,14,1979,Waxhaw_NC,11308,Old Dominion,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Salyer,Jamaree,0,10,-1,75,0,0,321,7,13,1980,Atlanta_GA,3023,Georgia,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Samuel,Asante,0,25,-1,70,0,0,180,10,3,1980,Tallahassee_FL,2956,Florida State,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Sarell,Foster,0,7,-1,79,0,0,330,8,28,1978,Tacoma_WA,19895,Stanford,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Saunders,Khalen,0,17,-1,72,0,0,318,8,9,1979,Saint Louis_MO,10112,Western Illinois,249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Schweitzer,Wes,0,8,-1,76,0,0,290,9,11,1979,Scottsdale_AZ,1090,San Jose State,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Scott,J.K.,0,12,-1,78,0,0,208,10,30,1978,Denver_CO,2139,Alabama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Sewell,Nephi,0,23,-1,72,0,0,226,12,19,1978,American Samoa,40184,Utah,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Shaheed,Rashid,0,6,-1,72,0,0,180,8,31,1978,San Diego_CA,1861,Weber State,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Shepherd,Nathan,0,15,-1,76,0,0,315,10,9,1977,Ajax_ON,30682,Fort Hays State,303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Sherwood,Jamien,0,23,-1,74,0,0,216,1,12,1981,Jensen Beach_FL,2772,Auburn,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Silvera,Nesta Jade,0,15,-1,74,0,0,315,1,23,1979,Plantation_FL,2709,Arizona State,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Slater,Rashawn,0,7,-1,76,0,0,315,3,26,1980,Sugar Land_TX,18535,Northwestern,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Smart,Tanzel,0,15,-1,73,0,0,296,11,6,1977,Baton Rouge_LA,6838,Tulane,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Smartt,Stone,0,4,-1,76,0,0,226,10,4,1978,Sacramento_CA,1848,Old Dominion,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Smith,Christopher,0,26,-1,71,0,0,195,5,1,1979,Atlanta_GA,3023,Georgia,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Smith,Jaylon,0,21,-1,74,0,0,223,6,14,1980,Fort Wayne_IN,5530,Notre Dame,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Smith,Tre'Quan,0,6,-1,74,0,0,210,1,7,1980,Delray Beach_FL,2684,Central Florida,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Spencer,Marquiss,0,17,-1,76,0,0,300,7,16,1976,Greenwood_MS,10344,Mississippi State,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Spillane,Robert,0,23,-1,73,0,0,229,12,14,1978,Oak Park_IL,5030,Western Michigan,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Spiller,Isaiah,0,2,-1,72,0,0,217,8,9,1981,Spring_TX,18518,Texas A&M,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Surratt,Chazz,0,19,-1,74,0,0,233,2,16,1977,Denver_NC,10883,North Carolina,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Swoboda,Ryan,0,11,-1,81,0,0,315,9,19,1977,Portland_OR,15337,Central Florida,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Taylor,Alontae,0,25,-1,72,0,0,199,12,3,1978,Winchester_TN,17609,Tennessee,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Taylor,Ja'Sir,0,24,-1,70,0,0,185,1,8,1979,Asbury Park_NJ,12029,Wake Forest,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Teamer,Roderic,0,26,-1,71,0,0,187,5,12,1979,New Orleans_LA,7053,Tulane,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Thomas,Michael,0,6,-1,75,0,0,212,3,3,1979,Los Angeles_CA,1594,Ohio State,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Thomas,Solomon,0,17,-1,75,0,0,273,8,26,1980,Chicago_IL,4552,Stanford,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Tillery,Jerry,0,15,-1,78,0,0,295,10,8,1979,Shreveport_LA,7124,Notre Dame,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Tippmann,Joe,0,9,-1,78,0,0,317,3,24,1980,Fort Wayne_IN,5530,Wisconsin,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Tomlinson,Laken,0,8,-1,75,0,0,323,2,9,1979,Savanna-la-Mar_Jamaica,40170,Duke,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Tucker,Tre,0,5,-1,69,0,0,182,3,8,1980,Akron_OH,13953,Cincinnati,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Tuipulotu,Tuli,0,19,-1,75,0,0,266,9,3,1981,Hawthorne_CA,1470,Southern California,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Turner,Billy,0,7,-1,77,0,0,312,10,17,1979,Saint Paul_MN,9468,North Dakota State,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Turner,Payton,0,18,-1,78,0,0,270,1,7,1980,Houston_TX,18061,Houston,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Turner,Trai,0,10,-1,75,0,0,311,6,14,1981,New Orleans_LA,7053,Louisiana State,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Uzomah,C.J.,0,4,-1,76,0,0,265,1,14,1980,Suwanee_GA,3436,Auburn,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Van Roten,Greg,0,10,-1,75,0,0,303,2,26,1977,Rockville Centre_NY,13662,Pennsylvania,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Vannett,Nick,0,4,-1,78,0,0,257,3,6,1979,Westerville_OH,14706,Ohio State,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Vera-Tucker,Alijah,0,10,-1,77,0,0,308,6,17,1980,Oakland_CA,1715,Southern California,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Wagner,Dalton,0,11,-1,81,0,0,331,10,5,1977,Rockford_IL,5142,Arkansas,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Walter,Austin,0,2,-1,68,0,0,202,8,17,1975,Crosby_TX,17847,Rice,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Warren,Carter,0,11,-1,77,0,0,325,1,19,1978,Paterson_NJ,12355,Pittsburgh,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Webb,Sam,0,24,-1,73,0,0,202,5,19,1978,Excelsior Springs_MO,9774,Missouri Western State,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Werner,Pete,0,23,-1,75,0,0,242,6,5,1980,Indianapolis_IN,5601,Ohio State,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,White,Zamir,0,2,-1,72,0,0,214,9,18,1979,Laurinburg_NC,11035,Georgia,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Whitehead,Jordan,0,26,-1,70,0,0,198,3,18,1981,Pittsburgh_PA,16249,Pittsburgh,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Wilcox,Chris,0,25,-1,74,0,0,195,10,30,1976,Fontana_CA,1408,Brigham Young,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Wilkerson,Kristian,0,6,-1,73,0,0,214,1,10,1977,Memphis_TN,17418,Southeast Missouri State,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Williams,Jamaal,0,2,-1,72,0,0,211,4,3,1980,Rialto_CA,1823,Brigham Young,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Williams,Mike,0,6,-1,76,0,0,218,10,4,1979,Holly Hill_SC,16768,Clemson,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Williams,Nick,0,18,-1,76,0,0,288,2,21,1977,Birmingham_AL,134,Samford,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Williams,Quincy,0,19,-1,71,0,0,239,8,28,1979,Birmingham_AL,134,Murray State,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Williams,Quinnen,0,15,-1,75,0,0,305,12,21,1980,Birmingham_AL,134,Alabama,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Wilson,Garrett,0,6,-1,72,0,0,183,7,22,1980,Columbus_OH,14102,Ohio State,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Wilson,Tyree,0,18,-1,78,0,0,275,5,20,1979,Anchorage_AK,5,Texas Tech,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Wood,Zach,0,28,-1,75,0,0,258,1,10,1978,Rowlett_TX,18441,Southern Methodist,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
0,Woods,Al,0,15,-1,76,0,0,311,3,25,1978,Jennings_LA,6983,Louisiana State,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2002
